id_iklan,created_at,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi,durasi_tayang_hari,kategori_penjualan,usia_mobil,km_per_tahun,tipe_penjual,ada_garansi,deskripsi_bersih,judul_bersih
948266506,2026-09-19T17:12:39+07:00,JUAL HONDA BRIO E CVT 2023 MATIC,"Brio E CVT MATIC 2023
Kunci 2 buah 
Kilometer 33rb
Pajak aktif 
Servis record dealer resmi
iual cepat 172 juta",Honda,Brio,2023,otomatis,32500,172000000,Individu,Sulawesi Selatan,3,Cepat,3,10833,Individu,Tidak,brio e cvt otomatis 2023 kunci 2 buah kilometer 33rb pajak aktif servis record dealer resmi iual cepat 172 juta,jual honda brio e cvt 2023 otomatis
948265266,2026-09-19T16:06:11+07:00,Toyota Voxy 2017 Bensin,"Merek mobil: Toyota
Tahun pembuatan: 2017
Model mobil: Voxy
Varian mobil: 2.0 Bensin-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 50000
Warna mobil: Hitam
Transmisi mobil: Otomatis
Tipe penjual: Individual",Toyota,Voxy,2017,otomatis,47500,280000000,Individu,Sulawesi Selatan,3,Cepat,9,5278,Individu,Tidak,merek mobil toyota tahun pembuatan 2017 model mobil voxy varian mobil 20 bensinat jenis bahan bakar mobil bensin jarak tempuh mobil 50000 warna mobil hitam transmisi mobil otomatis tipe penjual individual,toyota voxy 2017 bensin
945884134,2026-09-19T15:43:37+07:00,KM45Rb Pajero 4x4 4WD manual 2017 GLS 2016 dakar dakkar 2.4 sport excd,"Pajero Sport 4x4 / 4WD / Double Handle - Double Gardan / PENGGERAK 4 RODA / ""FOUR Wheel Drive"" =

@ 4x4 MANUAL thn 2018/2017 , warna putih mutiara. Baru pemakaian KM40rban, harga cash 377jt, harga cash 387jt

@ 4x4 DAKAR Limited Edition 4WD
thn 2021/2020. warna putih mutiara, juga plat DD makassar, Asli Lokal Makassar
harga kredit 485juta. Harga cash 499juta.
Versi 4WD 4x4 Asli bukan ubahan. Yang harga barunya masih 850jt.
(Selisih hampir 300jtan dari harga barunya)

@ New Fortuner 2.8 VRZ TRD GR Sport 2022/2023 warna hitam metalik. Harga kredit 445jt. Harga cash 467jt

@ New Fortuner 2.4 TETRADRIVE 4X4 4WD VRZ TRD GR SPORT thn 2023 / 2022 . Hgr kredit 525jt. Hgr cash 535jt

Harga NEGO LANGSUNG DI TEMPAT SAJA klo SERIUS di showrom mobil Lompobattang motor. d/a: jl veteran utara no.269 makassar 

Paket KREDIT dibantu sesuai KEMAMPUAN nya!

LANJUT PENJELASAN=

Pajero sport 4x4 manual
4WD TRANSMISI MANUAL NYA=
NEW PAJERO 4x4 transmisi manual , putih TH 2017 model TERBARU. KM45ribuan sj. harga kredit 385juta
Harga CASH 397juta

Harga NEGO LANGSUNG DI TEMPAT SAJA klo SERIUS di showrom mobil Lompobattang motor. d/a: jl veteran utara no.269 makassar  

* Bsa DP mau berapa saja diaturkan angsuran terjangkau.
BUNGA KREDIT DIJAMIN TERMURAH Se-INDONESIA!
Angsuran disesuaikan dengan kemampuan konsumen maximal tenor kredit 5thn. bonus asuransi mobil

@ MODEL BARU facelift
@ kamera parkir 360
@ 4x4 Manual atau Matic Dakar Limited Edition 4WD terbaru atau 4x2 Dakar facelift
@ TV LCD besar
@ interior warna hitam
@ Wood Panel / panel kayu (masih CBU Jepang sehingga mobil aman dan kuat produksi utuh murni dari Jepang)
@ atap sunroof
@ 4WD kontroller full elektrik
@ Servis Record mitsubishi
@ garansi bebas banjir
@ garansi bebas tabrak
@ BAN TEBAL 4 BUAH , masih merek aslinya ORIGINAL
@ Mobil siap pakai
@ pajak stnk hidup, bpkb lengkap ready

Barang Langka dipasaran Limited Edition 4x4 ( 4WD ) Dobel Gardan.
produksi terbatas KHUSUS, PESANAN KHUSUS.

Daripada beli baru dtoko Sdh rugi ratusan juta rupiah. (Harga BARUNYA utk versi 4x4 DAKAR seharga 750jtan lebih DAN BARANG KOSONG NASIONAL ! ,
 klo versi 4x2 DAKAR lebih murah cuma 650jtan sj)

kondisi super istimewa..asli pemakaian pribadi bukan bekas tambang..sdh dilengkapi dengan Camera 360 model Alphard...
( Tidak ada duax..variasi Full 4x4 Dakar limited edition sangat sporty)

Cocok bagi pecinta medan OFFROAD! 4WD! 4x4! Putaran 4 roda!
Double gardan! Double handle!
BISA KUAT Masuk proyek dll nya!
Beda dari VERSI 4X2 yg hanya utk jalanan RATA LURUS BIASA SAJA!

Mitsubishi New PAJERO DAKKAR 4X4 4WD double gardan, putaran 4 roda bisa utk semua medan.
TransmiSi matic 4x4. Bertenaga bisa utk semua medan. (Bukan versi biasa yg 4x2 nya)
ORIGINAL , MODEL TERBARU DAKKAR 4X4. SANGAT LANGKA . Versi 4x4 nya
Kondisi ISTIMEWA!
BUKAN EX PROYEK! Atau Bukan ex Tambang!  
DIJAMIN HANYA PEMAKAIAN PRIBADI SAJA!
DIJAMIN LIAT PASTI SUKA.
ASAL Benaran serius Membeli.
bukan bahasa promosi
Barang LANGKA! KONDISI SANGAT BAGUS!
# PAJAK HIDUP , STNK LENGKAP AKTIF, BPKB LENGKAP #

 FITUR terlengkap ;
1. Engine startstop ( Keyless Entry )
2. Sunroff & MoonRoof
3. Lcd Soundsystem semua sisi asli 
4. Speaker Full audio sistem
5. Velg Hitam model terbaru 
6. Jok kulit & Elecric seat..
7. Subwoofer speaker Rockford Fosqate..
8. Sdh dilengkapi dengan semua fitur pengereman yg super canggih..
9. Tuas transmisi 4x4 electric

TERSEDIA JUGA PILIHAN 4X2 nya , harga JAUH LEBIH MURAH cuma 389jtan

masalah service n sparepart pokokx di lngsng dihandle bengkel Resmi Mitsubishi

* Fitur plng lengkap bsa di review di YouTube semua keunggulan dr Pajero sport 4x4 dakar Limited Edition ini *

* Berkas ok nama TDK biceking pasti miliki mobil idaman *
* BPKB asli & lengkap *
* STNK baru & panjang *
* Siap pakai dalam & Luar kota *

Paket KREDIT MAU DP BERAPA SAJA BISA KAMI BANTU sesuai kemampuan.
Bunga KREDIT DIJAMIN TERMURAH Se-INDONESIA RAYA!
Angsuran murah saja hingga tenor 6 tahun.
Bonus asuransi mobil DLL nya

Showroom mobil: Lompobattang Motor
Alamat: Jl. Veteran Utara no.269 Makassar
(diantara jl.abu bakar lambogo & s saddang baru)",Mitsubishi,Pajero,2016,manual,42500,377000000,Individu,Sulawesi Selatan,3,Cepat,10,4250,Dealer,Ya,pajero sport 4x4 4wd double handle double gardan penggerak 4 roda four wheel drive 4x4 manual thn 20182017 warna putih mutiara baru pemakaian km40rban harga tunai 377jt harga tunai 387jt 4x4 dakar limited edition 4wd thn 20212020 warna putih mutiara juga plat nomor dd makassar asli lokal makassar harga kredit 485juta harga tunai 499juta versi 4wd 4x4 asli bukan ubahan yang harga barunya masih 850jt selisih hampir 300jtan dari harga barunya new fortuner 28 vrz trd gr sport 20222023 warna hitam metalik harga kredit 445jt harga tunai 467jt new fortuner 24 tetradrive 4x4 4wd vrz trd gr sport thn 2023 2022 hgr kredit 525jt hgr tunai 535jt harga negosiasi langsung di tempat saja klo serius di showrom mobil lompobattang motor da jl veteran utara no269 makassar paket kredit dibantu sesuai kemampuan nya lanjut penjelasan pajero sport 4x4 manual 4wd transmisi manual nya new pajero 4x4 transmisi manual putih th 2017 model terbaru km45ribuan sj harga kredit 385juta harga tunai 397juta harga negosiasi langsung di tempat saja klo serius di showrom mobil lompobattang motor da jl veteran utara no269 makassar bsa uang muka mau berapa saja diaturkan angsuran terjangkau bunga kredit dijamin termurah seindonesia angsuran disesuaikan dengan kemampuan konsumen maximal tenor kredit 5thn bonus asuransi mobil model baru facelift kamera parkir 360 4x4 manual atau otomatis dakar limited edition 4wd terbaru atau 4x2 dakar facelift tv lcd besar interior warna hitam wood panel panel kayu masih cbu jepang sehingga mobil aman dan kuat produksi utuh murni dari jepang atap sunroof 4wd kontroller full elektrik servis record mitsubishi garansi bebas banjir garansi bebas tabrak ban tebal 4 buah masih merek aslinya original mobil siap pakai pajak stnk hidup bpkb lengkap ready barang langka dipasaran limited edition 4x4 4wd dobel gardan produksi terbatas khusus pesanan khusus daripada beli baru dtoko sudah rugi ratusan juta rupiah harga barunya untuk versi 4x4 dakar seharga 750jtan lebih dan barang kosong nasional klo versi 4x2 dakar lebih murah cuma 650jtan sj kondisi super istimewaasli pemakaian pribadi bukan bekas tambangsdh dilengkapi dengan camera 360 model alphard tidak ada duaxvariasi full 4x4 dakar limited edition sangat sporty cocok bagi pecinta medan offroad 4wd 4x4 putaran 4 roda double gardan double handle bisa kuat masuk proyek dll nya beda dari versi 4x2 yang hanya untuk jalanan rata lurus biasa saja mitsubishi new pajero dakkar 4x4 4wd double gardan putaran 4 roda bisa untuk semua medan transmisi otomatis 4x4 bertenaga bisa untuk semua medan bukan versi biasa yang 4x2 nya original model terbaru dakkar 4x4 sangat langka versi 4x4 nya kondisi istimewa bukan ex proyek atau bukan ex tambang dijamin hanya pemakaian pribadi saja dijamin liat pasti suka asal benaran serius membeli bukan bahasa promosi barang langka kondisi sangat bagus pajak hidup stnk lengkap aktif bpkb lengkap fitur terlengkap 1 engine startstop keyless entry 2 sunroff moonroof 3 lcd soundsystem semua sisi asli 4 speaker full audio sistem 5 velg hitam model terbaru 6 jok kulit elecric seat 7 subwoofer speaker rockford fosqate 8 sudah dilengkapi dengan semua fitur pengereman yang super canggih 9 tuas transmisi 4x4 electric tersedia juga pilihan 4x2 nya harga jauh lebih murah cuma 389jtan masalah service n sparepart pokokx di lngsng dihandle bengkel resmi mitsubishi fitur plng lengkap bsa di review di youtube semua keunggulan dr pajero sport 4x4 dakar limited edition ini berkas ok nama tidak biceking pasti miliki mobil idaman bpkb asli lengkap stnk baru panjang siap pakai dalam luar kota paket kredit mau uang muka berapa saja bisa kami bantu sesuai kemampuan bunga kredit dijamin termurah seindonesia raya angsuran murah saja hingga tenor 6 tahun bonus asuransi mobil dll nya showroom mobil lompobattang motor alamat jl veteran utara no269 makassar diantara jlabu bakar lambogo s saddang baru,km45rb pajero 4x4 4wd manual 2017 gls 2016 dakar dakkar 24 sport excd
948264658,2026-09-19T15:38:01+07:00,NEW AGYA 1.2 G MT 2023 KM 22rb,"Toyota Agya 1.2 G MT 2023
Merah
KM 22ribu
Pajak Juli 2027
Plat DD Makassar
Tombol Engine Start 

Mobil city car transmisi manual
Hemat dan irit bahan bakar
Lincah dibawa berkendara ke segala medan
AC dingin
Kaki2 aman

Ban serep ada
Kunci serep ada
Dongkrak, kunci2 lengkap
Service record Toyota
Buku service & record service ada

Bisa cicilan
Harga khusus kredit 149jt
Harga cash 152jt

Cek unit langsung & test drive
Hubungi Showroom Bintang Otomotif
Jl. Veteran Utara 293D
Dekat lampu merah sungai saddang - veteran
Sebelum SUNMART
atau hubungi no WA di profil ini",Toyota,Agya,2023,manual,22500,149000000,Individu,Sulawesi Selatan,3,Cepat,3,7500,Dealer,Tidak,toyota agya 12 g manual 2023 merah kilometer 22ribu pajak juli 2027 plat nomor dd makassar tombol engine start mobil city car transmisi manual hemat dan irit bahan bakar lincah dibawa berkendara ke segala medan pendingin kabin dingin suspensi aman ban serep ada kunci serep ada dongkrak kunci2 lengkap service record toyota buku service record service ada bisa angsuran harga khusus kredit 149jt harga tunai 152jt cek unit langsung test drive hubungi showroom bintang otomotif jl veteran utara 293d dekat lampu merah sungai saddang veteran sebelum sunmart atau hubungi no wa di profil ini,new agya 12 g manual 2023 kilometer 22rb
948264205,2026-09-19T15:17:36+07:00,KIA PICANTO 2012 ( metik),"KIA PICANTO .2012
Tipe tertingginya 
67 juta Nego 
SPERPAT GAMPANG 
IRIT .BANDEL  MOBIL ENAK DI PAKAI ..
Km 87 ribu
Surat2 lengkap , pajak telat setaun 
Kaki2 ac  mesin normal aman. 
 minus lecet ringan .saja 
Yg jauh bisa v call dulu .kalau mau lihat langsung 
Yg dekat merapat kerumah saja .",Kia,Lainnya,2012,manual,82500,67000000,Individu,Sulawesi Selatan,3,Cepat,14,5893,Individu,Tidak,kia picanto 2012 tipe tertingginya 67 juta negosiasi sperpat gampang irit bandel mobil enak di pakai kilometer 87 ribu surat2 lengkap pajak telat setaun suspensi pendingin kabin mesin normal aman minus lecet ringan saja yang jauh bisa v call dulu kalau mau lihat langsung yang dekat merapat kerumah saja,kia picanto 2012 otomatis
948263818,2026-09-19T15:01:50+07:00,KIA PAICANTO METIK  2013,"KIA PICANTO .BODY MODIS .SPERPAT GAMPANG 
IRIT .BANDEL  MOBIL ENAK DI PAKAI ..
Di lihat ngak ketinggalan. Gaul ...buat nongkrong oke..
Surat2 lengkap , pajak aktif 
Kaki2 ac  mesin normal aman. 
 minus lecet ringan .saja 
Harga 72 juta nego 
Yg jauh bisa v call dulu .kalau mau lihat langsung 
Yg dekat merapat kerumah saja .",Kia,Lainnya,2013,manual,87500,72000000,Individu,Sulawesi Selatan,3,Cepat,13,6731,Individu,Tidak,kia picanto body modis sperpat gampang irit bandel mobil enak di pakai di lihat ngak ketinggalan gaul buat nongkrong oke surat2 lengkap pajak aktif suspensi pendingin kabin mesin normal aman minus lecet ringan saja harga 72 juta negosiasi yang jauh bisa v call dulu kalau mau lihat langsung yang dekat merapat kerumah saja,kia paicanto otomatis 2013
948263644,2026-09-19T14:56:03+07:00,MOBILIO 2015  MANUAL,"MOBILIO 2015  MANUALMOBILIO RS 2015 MANUAL
Mobil aman tinngal pakai 
Yg dekat cek langsung saja yg jauh bisav call kalau mau lihat  detail .surat2.mesin ac .normal 
MINUS PAJAK LAMA
Harga 98 NEGO  SEJADI NYA.
Utamakan cek langsung",Honda,Mobilio,2015,manual,97500,98000000,Individu,Sulawesi Selatan,3,Cepat,11,8864,Individu,Tidak,mobilio 2015 manualmobilio rs 2015 manual mobil aman tinngal pakai yang dekat cek langsung saja yang jauh bisav call kalau mau lihat detail surat2mesin pendingin kabin normal minus pajak lama harga 98 negosiasi sejadi nya utamakan cek langsung,mobilio 2015 manual
948262281,2026-09-20T05:05:34+07:00,Dijual hrv SE Akhir 2018..matic..pemakaian pribadi dan kondisi mulus,"Dijual mobil Hrv matic
Type SE wrna hitam
KM 120 rbu
Surat2 lengkap
Interior dan eksterior rapi
Pajak hidup dan
 masih tercover asuransi allrisk
Ac dingin
Kaki kaki dijamin aman
Terjdawal service rutin di dealer honda resmi dan lengkap riyawat buku service rutin
Pemakaian pribadi
No lecet kondisi mesin mulus
Harga 235 juta",Honda,Hrv,2018,otomatis,122500,235000000,Individu,Sulawesi Selatan,3,Cepat,8,15312,Individu,Tidak,jual mobil hrv otomatis type se wrna hitam kilometer 120 rbu surat2 lengkap interior dan eksterior rapi pajak hidup dan masih tercover asuransi allrisk pendingin kabin dingin suspensi suspensi dijamin aman terjdawal service rutin di dealer honda resmi dan lengkap riyawat buku service rutin pemakaian pribadi no lecet kondisi mesin mulus harga 235 juta,jual hrv se akhir 2018maticpemakaian pribadi dan kondisi mulus
948256296,2026-09-19T10:28:59+07:00,Honda Freed AT Nik 2015,"Kindisi mulus, ban baru ganti, pajak aktif",Honda,Freed,2015,otomatis,12500,155000000,Individu,Sulawesi Selatan,4,Cepat,11,1136,Individu,Tidak,kindisi mulus ban baru ganti pajak aktif,honda freed otomatis nik 2015
948252571,2026-09-19T07:01:41+07:00,Rush GR Sport 2023 bln 9 Matic (Tipe Tertinggi) sperti mobil baru,"Toyota Rush GR Sport 2023 bln 9 Matic (Tipe Tertinggi), Tgn pertama, msih sperti mobil baru
kilometer 20 rbuan , surat lengkap pajak baru
Hrg 260jt nego , alamat pinrang kota",Toyota,Rush,2023,otomatis,22500,259000000,Individu,Sulawesi Selatan,4,Cepat,3,7500,Individu,Tidak,toyota rush gr sport 2023 bln 9 otomatis tipe tertinggi tangan pertama msih sperti mobil baru kilometer 20 rbuan surat lengkap pajak baru hrg 260jt negosiasi alamat pinrang kota,rush gr sport 2023 bln 9 otomatis tipe tertinggi sperti mobil baru
948251915,2026-09-19T04:44:08+07:00,JUAL CEPAT HONDA BRV 2022 MATIC !,"PEMAKAIAN PRIBADI.
SURAT SURAT LENGKAP
PAJAK HIDUP
TIDAK ADA KERUSAKAN
TIDAK ADA KENDALA
SANGAT TERAWAT 
RUTIN SERVIS DEALER RESMI HONDA",Honda,Brv,2022,otomatis,67500,240000000,Individu,Sulawesi Selatan,4,Cepat,4,16875,Individu,Tidak,pemakaian pribadi surat surat lengkap pajak hidup tidak ada kerusakan tidak ada kendala sangat terawat rutin servis dealer resmi honda,jual cepat honda brv 2022 otomatis
948248592,2026-09-18T20:38:28+07:00,Calya 1.2 G AT 2022,"Jual cepat Calya 1.2 G AT km 55000 on going, mulus, pemakaian pribadi, servis rutin toyota.",Toyota,Calya,2022,otomatis,52500,140000000,Individu,Sulawesi Selatan,4,Cepat,4,13125,Individu,Tidak,jual cepat calya 12 g otomatis kilometer 55000 hidup going mulus pemakaian pribadi servis rutin toyota,calya 12 g otomatis 2022
948247828,2026-09-19T19:30:19+07:00,WULING ALMAZ PRO RS TAHUN 2021,"- Kondisi bagus
- jarang dipakai
- pemakaian pribadi
- 7 seater
- siap pakai
- surat surat lengkap dan aktif",Wuling,Almaz,2021,manual,42500,195000000,Individu,Sulawesi Selatan,3,Cepat,5,8500,Individu,Tidak,kondisi bagus jarang dipakai pemakaian pribadi 7 seater siap pakai surat surat lengkap dan aktif,wuling almaz pro rs tahun 2021
946841634,2026-09-18T18:42:41+07:00,WRV RS Sensing 2023,"Cek unit di:
Putra Mas Mobil
Jl. Veteran Selatan No. 258 A-B,
Sebelum Jalan Macan,
Kota Makassar

Untuk videonya cek:
TikTok @putramasmobil

WRV RS HS SENSING 2023

Low KM 30rban
Pajak panjang 07 2027
Tgn pertama plat DD
Warna favorit tipe tertinggi

Bisa cash dan kredit
Langsung inbox",Honda,Wrv,2023,manual,27500,255000000,Individu,Sulawesi Selatan,4,Cepat,3,9167,Individu,Tidak,cek unit di putra mas mobil jl veteran selatan no 258 ab sebelum jalan macan kota makassar untuk videonya cek tiktok putramasmobil wrv rs hs sensing 2023 rendah kilometer 30rban pajak panjang 07 2027 tangan pertama plat nomor dd warna favorit tipe tertinggi bisa tunai dan kredit langsung inbox,wrv rs sensing 2023
948246308,2026-09-18T18:20:12+07:00,Dp 10jt !!! Pajero sport dakar diesel sunroof 2023,Pajero sport dakar diesel 2023 warna putih,Mitsubishi,Pajero,2023,manual,112500,215000000,Individu,Sulawesi Selatan,4,Cepat,3,37500,Individu,Tidak,pajero sport dakar diesel 2023 warna putih,uang muka 10jt pajero sport dakar diesel sunroof 2023
948242907,2026-09-18T15:47:40+07:00,HND BRIO E SATYA METIK 2023,Jual brio e satya metik 2023 sangat istimewa,Honda,Brio,2023,manual,32500,170000000,Individu,Sulawesi Selatan,4,Cepat,3,10833,Individu,Tidak,jual brio e satya otomatis 2023 sangat istimewa,hnd brio e satya otomatis 2023
948239717,2026-09-18T14:05:57+07:00,Innova V matic 2010 istimewa,"BPKB & faktur, STNK aktif Kunci serep ada
Type V Matic (tertinggi) jarang dipakai 
Plat no DD Asli (bukan ex mutasi)
Servis bengkel resmi 
Mesin Halus & kering, Ac dingin 
Posisi mobil di Makassar",Toyota,Innova,2010,otomatis,82500,127000000,Individu,Sulawesi Selatan,4,Cepat,16,5156,Individu,Tidak,bpkb faktur stnk aktif kunci serep ada type v otomatis tertinggi jarang dipakai plat nomor no dd asli bukan ex mutasi servis bengkel resmi mesin halus kering pendingin kabin dingin posisi mobil di makassar,innova v otomatis 2010 istimewa
945222043,2026-09-18T12:57:37+07:00,"Innova SOLAR 2025 mesin Euro 4,sangat bertenaga","Dijual innova Solar reborn thn 2025 diesel
Mesin euro 4,sangat kuat/ bertenaga
Pemakaian pribadi,bukan makelar
Mobil jarang dipakai
Mobil masih sangat baik dan terawat
Tidak ada kendala
Mobil tidak pernah di cat/dico ulang
Masih seperti baru
Ac dingin
Servis rutin dan ganti oli dibengkel resmi toyota serui
Mobi baru diservis,oli mesin dan saringan oli,saringan Ac  baru di ganti
Masih ada servis  gratis dan ganti oli gratis
Dan  masih garansi toyota
Mobil Dari toyota urip/makassar
Kondisi ban masih tebal
Surat""kendaraan lengkap,stnk,faktur ,bpkb ada
Pajak hidup/jalan/baru diperpanjang
Ban serep baru blm pernah pakai/Turun
Kunci serep ada
Harga mash mego",Toyota,Innova,2025,manual,17500,388000000,Individu,Sulawesi Selatan,4,Cepat,1,17500,Individu,Ya,jual innova diesel reborn thn 2025 diesel mesin euro 4sangat kuat bertenaga pemakaian pribadibukan makelar mobil jarang dipakai mobil masih sangat baik dan terawat tidak ada kendala mobil tidak pernah di catdico ulang masih seperti baru pendingin kabin dingin servis rutin dan ganti oli dibengkel resmi toyota serui mobi baru diservisoli mesin dan saringan olisaringan pendingin kabin baru di ganti masih ada servis gratis dan ganti oli gratis dan masih garansi toyota mobil dari toyota uripmakassar kondisi ban masih tebal suratkendaraan lengkapstnkfaktur bpkb ada pajak hidupjalanbaru diperpanjang ban serep baru belum pernah pakaiturun kunci serep ada harga mash mego,innova diesel 2025 mesin euro 4sangat bertenaga
947551077,2026-09-18T09:59:31+07:00,Hyundai Creta Style Matic 2022,"Untuk anda yang mengutamakan kenyamanan keluarga, suspensi yang empuk dan fitur2 mobil yang lengkap seperti speaker ""Bose"" yang memanjakan telinga  membuat perjalanan anda tidak terasa membosankan.

Hyundai Creta Style tangan pertama dengan pemakaian baru 40ribuan km dan pajak aktif siap pakai tidak ada kendala dan bebas laka, dengan pembayaran bisa cash ataupun credit melalui pembiayaan.

Untuk Credit tersedia pilihan DP rendah ataupun cicilan murah, tergantung kebutuhan anda",Hyundai,Creta,2022,otomatis,42500,245000000,Individu,Sulawesi Selatan,5,Cepat,4,10625,Dealer,Tidak,untuk anda yang mengutamakan kenyamanan keluarga suspensi yang empuk dan fitur2 mobil yang lengkap seperti speaker bose yang memanjakan telinga membuat perjalanan anda tidak terasa membosankan hyundai creta style tangan pertama dengan pemakaian baru 40ribuan kilometer dan pajak aktif siap pakai tidak ada kendala dan bebas laka dengan pembayaran bisa tunai ataupun credit melalui pembiayaan untuk credit tersedia pilihan uang muka rendah ataupun angsuran murah tergantung kebutuhan anda,hyundai creta style otomatis 2022
947553254,2026-09-18T09:58:43+07:00,Honda Jazz RS CVT 2021,"Tangan pertama, asli plat DD Makassar. Produksi keluaran terakhir dr Honda Jazz, transmisi matic tahun 2021. Kondisi mulus tipe tertinggi RS CVT, siap pakai tidak ada kendala bebas laka.

Cash dan credit

Showroom VETERAN MOTOR 
Jln. Veteran Selatan no.128 Makassar",Honda,Jazz,2021,otomatis,62500,238500000,Individu,Sulawesi Selatan,5,Cepat,5,12500,Dealer,Tidak,tangan pertama asli plat nomor dd makassar produksi keluaran terakhir dr honda jazz transmisi otomatis tahun 2021 kondisi mulus tipe tertinggi rs cvt siap pakai tidak ada kendala bebas laka tunai dan credit showroom veteran motor jln veteran selatan no128 makassar,honda jazz rs cvt 2021
944071263,2026-09-18T08:40:01+07:00,Bismillah TRITON double kabin putih th 2018,"-surat lengkap
- putih
- apa adanya
Minat serius via WA/Hp",Mitsubishi,Triton,2018,manual,117500,200000000,Individu,Sulawesi Selatan,5,Cepat,8,14688,Individu,Tidak,surat lengkap putih apa adanya minat serius via wahp,bismillah triton double kabin putih th 2018
942590664,2026-09-18T07:55:15+07:00,Dp 0% Terima DD !! N.Elegrand 2.5 HWS 2014 Bensin Automatic 2014,Nissan Elegrand 2.5 HWS automatic sunroof elektric seat elektric slidinh door mesin sehat aman semua hrg 240jt terima dd lsg atas nama pembeli  nego bensin,Nissan,Lainnya,2014,manual,92500,248000000,Individu,Sulawesi Selatan,5,Cepat,12,7708,Individu,Tidak,nissan elegrand 25 hws automatic sunroof elektric seat elektric slidinh door mesin sehat aman semua hrg 240jt terima dd lsg atas nama pembeli negosiasi bensin,uang muka 0 terima dd nelegrand 25 hws 2014 bensin automatic 2014
946034671,2026-09-18T07:53:57+07:00,"Dp 16jt angs 4,735,000 x 5th !! Brio Satya E Cvt 2026",Brio Satya E Cvt 2026 free service kedealer terdekat harga 216jt  bisa dicicil tenor 5th,Honda,Brio,2026,otomatis,2500,216000000,Individu,Sulawesi Selatan,5,Cepat,0,2500,Individu,Tidak,brio satya e cvt 2026 free service kedealer terdekat harga 216jt bisa dicicil tenor 5th,uang muka 16jt angsuran 4735000 x 5th brio satya e cvt 2026
948230333,2026-09-18T07:14:06+07:00,Freed tipe E 2015 istimewah,"Freed PSD E 2015 tipe tertinggi
keluaran terakhir 
Kilometer 61 ribu
Milik pribadi,
Kondisi luar biasa baik seperti baru
- kelebihan dapat membuka pintung geser dengan kunci
- ac central
- ac tipe digital
- tipe tombol panel stir audio 
- grill bumper depan sudah yang paling terbaru beda dengan 2013
- 3 seat
- kabin sangant luas, captain seat
- interior dlm orisinil honda
- headunit original
- sudah ada kamera parkir dan sensor parkir
- cat mulus bersih 
- pemakaian dlm kota servis rutin
- stelan stir sudah teleskopi
- sudah coating( pelindung dan pengkilap cat)
- kac film/riben vcool
- mesin normal tidak ada kendala
- aki baru
- ban tebal
- kaki normal semua masi ori 
- pajak hidup
- plat makassar asli",Honda,Freed,2015,manual,57500,165000000,Individu,Sulawesi Selatan,5,Cepat,11,5227,Individu,Tidak,freed psd e 2015 tipe tertinggi keluaran terakhir kilometer 61 ribu milik pribadi kondisi luar biasa baik seperti baru kelebihan dapat membuka pintung geser dengan kunci pendingin kabin central pendingin kabin tipe digital tipe tombol panel stir audio grill bumper depan sudah yang paling terbaru beda dengan 2013 3 seat kabin sangant luas captain seat interior dlm orisinil honda headunit original sudah ada kamera parkir dan sensor parkir cat bodi mulus bersih pemakaian dlm kota servis rutin stelan stir sudah teleskopi sudah coating pelindung dan pengkilap cat bodi kac filmriben vcool mesin normal tidak ada kendala aki baru ban tebal suspensi normal semua masi orisinil pajak hidup plat nomor makassar asli,freed tipe e 2015 istimewah
948226235,2026-09-17T20:15:25+07:00,FORTUNER GR 2.4 2022 KM LOW,"FORSALE

FORTUNER GR SPORT 2.4 2022 pmk

Nik 2021

km low asli 37rban

servis rutin

full orisinil

bebas laka banjir

pajak aktif

plat lokal asli DD

 bonus modif:

peredam interior full

audio full branded

-sudah ceramic coating

 lokasi unit tanrutedong sidrap",Toyota,Fortuner,2022,manual,32500,485000000,Individu,Sulawesi Selatan,5,Cepat,4,8125,Individu,Tidak,forsale fortuner gr sport 24 2022 pmk nik 2021 kilometer rendah asli 37rban servis rutin full orisinil bebas laka banjir pajak aktif plat nomor lokal asli dd bonus modif peredam interior full audio full branded sudah ceramic coating lokasi unit tanrutedong sidrap,fortuner gr 24 2022 kilometer rendah
948221783,2026-09-17T18:09:48+07:00,Destinator Ultimate 2026,"For sale Destinator Ultimate 2025 milik pribadi
Dp 10jt",Mitsubishi,Lainnya,2026,manual,12500,430000000,Individu,Sulawesi Selatan,5,Cepat,0,12500,Dealer,Tidak,for sale destinator ultimate 2025 milik pribadi uang muka 10jt,destinator ultimate 2026
948219305,2026-09-17T15:21:49+07:00,TOYOTA VELLFIRE 2011,"Toyota Vellfire 2.4 tahun
 2011
Mobil mewah, jual aji tabungan emasnya .200 jutaan 
 ini bisa bawa pulang buat kondangan  gagah mewah & sudah sunroof / buka  atas  laksana gaya artis
Mewah 
yg jauh bisa v call langsung 
Surat2 komplit pajak hidup",Toyota,Vellfire,2011,manual,147500,200000000,Individu,Sulawesi Selatan,5,Cepat,15,9833,Individu,Tidak,toyota vellfire 24 tahun 2011 mobil mewah jual aji tabungan emasnya 200 jutaan ini bisa bawa pulang buat kondangan gagah mewah sudah sunroof buka atas laksana gaya artis mewah yang jauh bisa v call langsung surat2 lengkap pajak hidup,toyota vellfire 2011
